"";"email";"id";"idLegislatura";"nome";"siglaPartido";"siglaUf";"uri";"uriPartido";"urlFoto"
"384";"dep.pastoreurico@camara.leg.br";"160642";"56";"PASTOR EURICO";"PATRIOTA";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/160642";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"https://www.camara.leg.br/internet/deputado/bandep/160642.jpg"
"385";"dep.pastorsargentoisidorio@camara.leg.br";"204553";"56";"PASTOR SARGENTO ISIDÓRIO";"AVANTE";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204553";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"https://www.camara.leg.br/internet/deputado/bandep/204553.jpg"
"386";"dep.patriciaferraz@camara.leg.br";"205535";"56";"PATRICIA FERRAZ";"PL";"AP";"https://dadosabertos.camara.leg.br/api/v2/deputados/205535";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/205535.jpg"
"387";"dep.patrusananias@camara.leg.br";"74160";"56";"PATRUS ANANIAS";"PT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/74160";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74160.jpg"
"388";"dep.paulabelmonte@camara.leg.br";"204377";"56";"PAULA BELMONTE";"CIDADANIA";"DF";"https://dadosabertos.camara.leg.br/api/v2/deputados/204377";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"https://www.camara.leg.br/internet/deputado/bandep/204377.jpg"
"389";"dep.paulao@camara.leg.br";"171617";"56";"PAULÃO";"PT";"AL";"https://dadosabertos.camara.leg.br/api/v2/deputados/171617";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/171617.jpg"
"390";"dep.pauloabiackel@camara.leg.br";"141516";"56";"PAULO ABI-ACKEL";"PSDB";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/141516";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/141516.jpg"
"391";"dep.pauloazi@camara.leg.br";"178860";"56";"PAULO AZI";"DEM";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/178860";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/178860.jpg"
"392";"dep.paulobengtson@camara.leg.br";"204538";"56";"PAULO BENGTSON";"PTB";"PA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204538";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/204538.jpg"
"393";"dep.pauloeduardomartins@camara.leg.br";"193726";"56";"PAULO EDUARDO MARTINS";"PSC";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/193726";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"https://www.camara.leg.br/internet/deputado/bandep/193726.jpg"
"394";"dep.paulofreirecosta@camara.leg.br";"160558";"56";"PAULO FREIRE COSTA";"PL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/160558";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/160558.jpg"
"395";"dep.pauloganime@camara.leg.br";"204461";"56";"PAULO GANIME";"NOVO";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204461";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"https://www.camara.leg.br/internet/deputado/bandep/204461.jpg"
"396";"dep.pauloguedes@camara.leg.br";"204492";"56";"PAULO GUEDES";"PT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/204492";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/204492.jpg"
"397";"dep.paulomagalhaes@camara.leg.br";"74574";"56";"PAULO MAGALHÃES";"PSD";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74574";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/74574.jpg"
"398";"dep.paulopereiradasilva@camara.leg.br";"141518";"56";"PAULO PEREIRA DA SILVA";"SOLIDARIEDADE";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/141518";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"https://www.camara.leg.br/internet/deputado/bandep/141518.jpg"
"399";"dep.paulopimenta@camara.leg.br";"74400";"56";"PAULO PIMENTA";"PT";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74400";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74400.jpg"
"400";"dep.pauloramos@camara.leg.br";"133968";"56";"PAULO RAMOS";"PDT";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/133968";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/133968.jpg"
"401";"dep.pauloteixeira@camara.leg.br";"141488";"56";"PAULO TEIXEIRA";"PT";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/141488";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/141488.jpg"
"402";"dep.pedroaugustobezerra@camara.leg.br";"90201";"56";"PEDRO AUGUSTO BEZERRA";"PTB";"CE";"https://dadosabertos.camara.leg.br/api/v2/deputados/90201";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/90201.jpg"
"403";"dep.pedrocunhalima@camara.leg.br";"178912";"56";"PEDRO CUNHA LIMA";"PSDB";"PB";"https://dadosabertos.camara.leg.br/api/v2/deputados/178912";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/178912.jpg"
"404";"dep.pedrolucasfernandes@camara.leg.br";"122974";"56";"PEDRO LUCAS FERNANDES";"PTB";"MA";"https://dadosabertos.camara.leg.br/api/v2/deputados/122974";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/122974.jpg"
"405";"dep.pedrolupion@camara.leg.br";"204395";"56";"PEDRO LUPION";"DEM";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/204395";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/204395.jpg"
"406";"dep.pedropaulo@camara.leg.br";"122158";"56";"PEDRO PAULO";"DEM";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/122158";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/122158.jpg"
"407";"dep.pedrouczai@camara.leg.br";"160604";"56";"PEDRO UCZAI";"PT";"SC";"https://dadosabertos.camara.leg.br/api/v2/deputados/160604";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/160604.jpg"
"408";"dep.pedrowestphalen@camara.leg.br";"204406";"56";"PEDRO WESTPHALEN";"PP";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204406";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/204406.jpg"
"409";"dep.perpetuaalmeida@camara.leg.br";"73943";"56";"PERPÉTUA ALMEIDA";"PCdoB";"AC";"https://dadosabertos.camara.leg.br/api/v2/deputados/73943";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"https://www.camara.leg.br/internet/deputado/bandep/73943.jpg"
"410";"dep.pinheirinho@camara.leg.br";"204524";"56";"PINHEIRINHO";"PP";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/204524";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/204524.jpg"
"411";"dep.policialkatiasastre@camara.leg.br";"204529";"56";"POLICIAL KATIA SASTRE";"PL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204529";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/204529.jpg"
"412";"dep.pompeodemattos@camara.leg.br";"73486";"56";"POMPEO DE MATTOS";"PDT";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/73486.jpg"
"413";"dep.pr.marcofeliciano@camara.leg.br";"160601";"56";"PR. MARCO FELICIANO";"PODE";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"https://www.camara.leg.br/internet/deputado/bandep/160601.jpg"
"414";"dep.professoralcides@camara.leg.br";"204390";"56";"PROFESSOR ALCIDES";"PP";"GO";"https://dadosabertos.camara.leg.br/api/v2/deputados/204390";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/204390.jpg"
"415";"dep.professorisraelbatista@camara.leg.br";"204383";"56";"PROFESSOR ISRAEL BATISTA";"PV";"DF";"https://dadosabertos.camara.leg.br/api/v2/deputados/204383";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"https://www.camara.leg.br/internet/deputado/bandep/204383.jpg"
"416";"dep.professorjoziel@camara.leg.br";"204446";"56";"PROFESSOR JOZIEL";"PSL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204446";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204446.jpg"
"417";"dep.professoradayanepimentel@camara.leg.br";"204565";"56";"PROFESSORA DAYANE PIMENTEL";"PSL";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204565";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204565.jpg"
"418";"dep.professoradorinhaseabrarezende@camara.leg.br";"160639";"56";"PROFESSORA DORINHA SEABRA REZENDE";"DEM";"TO";"https://dadosabertos.camara.leg.br/api/v2/deputados/160639";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/160639.jpg"
"419";"dep.professoramarcivania@camara.leg.br";"160641";"56";"PROFESSORA MARCIVANIA";"PCdoB";"AP";"https://dadosabertos.camara.leg.br/api/v2/deputados/160641";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"https://www.camara.leg.br/internet/deputado/bandep/160641.jpg"
"420";"dep.professorarosaneide@camara.leg.br";"204467";"56";"PROFESSORA ROSA NEIDE";"PT";"MT";"https://dadosabertos.camara.leg.br/api/v2/deputados/204467";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/204467.jpg"
"421";"dep.rafaelmotta@camara.leg.br";"178951";"56";"RAFAEL MOTTA";"PSB";"RN";"https://dadosabertos.camara.leg.br/api/v2/deputados/178951";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/178951.jpg"
"422";"dep.raimundocosta@camara.leg.br";"204567";"56";"RAIMUNDO COSTA";"PL";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204567";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/204567.jpg"
"423";"dep.raulhenry@camara.leg.br";"141523";"56";"RAUL HENRY";"MDB";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/141523";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/141523.jpg"
"424";"dep.reginaldolopes@camara.leg.br";"74161";"56";"REGINALDO LOPES";"PT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/74161";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74161.jpg"
"425";"dep.reinholdstephanesjunior@camara.leg.br";"205865";"56";"REINHOLD STEPHANES JUNIOR";"PSD";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/205865";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/205865.jpg"
"426";"dep.rejanedias@camara.leg.br";"178925";"56";"REJANE DIAS";"PT";"PI";"https://dadosabertos.camara.leg.br/api/v2/deputados/178925";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/178925.jpg"
"427";"dep.renataabreu@camara.leg.br";"178989";"56";"RENATA ABREU";"PODE";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178989";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"https://www.camara.leg.br/internet/deputado/bandep/178989.jpg"
"428";"dep.renildocalheiros@camara.leg.br";"73801";"56";"RENILDO CALHEIROS";"PCdoB";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/73801";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"https://www.camara.leg.br/internet/deputado/bandep/73801.jpg"
"429";"dep.ricardobarros@camara.leg.br";"73788";"56";"RICARDO BARROS";"PP";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/73788";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/73788.jpg"
"430";"dep.ricardoguidi@camara.leg.br";"204362";"56";"RICARDO GUIDI";"PSD";"SC";"https://dadosabertos.camara.leg.br/api/v2/deputados/204362";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/204362.jpg"
"431";"dep.ricardoizar@camara.leg.br";"160655";"56";"RICARDO IZAR";"PP";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/160655";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/160655.jpg"
"432";"dep.ricardoteobaldo@camara.leg.br";"178920";"56";"RICARDO TEOBALDO";"PODE";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/178920";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"https://www.camara.leg.br/internet/deputado/bandep/178920.jpg"
"433";"dep.roberiomonteiro@camara.leg.br";"204489";"56";"ROBÉRIO MONTEIRO";"PDT";"CE";"https://dadosabertos.camara.leg.br/api/v2/deputados/204489";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/204489.jpg"
"434";"dep.robertoalves@camara.leg.br";"152610";"56";"ROBERTO ALVES";"REPUBLICANOS";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/152610";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/152610.jpg"
"435";"dep.robertodelucena@camara.leg.br";"160653";"56";"ROBERTO DE LUCENA";"PODE";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/160653";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"https://www.camara.leg.br/internet/deputado/bandep/160653.jpg"
"436";"dep.robertopessoa@camara.leg.br";"74305";"56";"ROBERTO PESSOA";"PSDB";"CE";"https://dadosabertos.camara.leg.br/api/v2/deputados/74305";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/74305.jpg"
"437";"dep.rodrigoagostinho@camara.leg.br";"204530";"56";"RODRIGO AGOSTINHO";"PSB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204530";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/204530.jpg"
"438";"dep.rodrigocoelho@camara.leg.br";"204366";"56";"RODRIGO COELHO";"PSB";"SC";"https://dadosabertos.camara.leg.br/api/v2/deputados/204366";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/204366.jpg"
"439";"dep.rodrigodecastro@camara.leg.br";"141531";"56";"RODRIGO DE CASTRO";"PSDB";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/141531.jpg"
"440";"dep.rodrigomaia@camara.leg.br";"74693";"56";"RODRIGO MAIA";"DEM";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/74693";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/74693.jpg"
"441";"dep.rogeriocorreia@camara.leg.br";"204480";"56";"ROGÉRIO CORREIA";"PT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/204480";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/204480.jpg"
"442";"dep.rogeriopeninhamendonca@camara.leg.br";"160651";"56";"ROGÉRIO PENINHA MENDONÇA";"MDB";"SC";"https://dadosabertos.camara.leg.br/api/v2/deputados/160651";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/160651.jpg"
"443";"dep.roman@camara.leg.br";"178930";"56";"ROMAN";"PSD";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/178930";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/178930.jpg"
"444";"dep.ronaldocarletto@camara.leg.br";"178861";"56";"RONALDO CARLETTO";"PP";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/178861";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/178861.jpg"
"445";"dep.ronaldomartins@camara.leg.br";"122466";"56";"RONALDO MARTINS";"REPUBLICANOS";"CE";"https://dadosabertos.camara.leg.br/api/v2/deputados/122466";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/122466.jpg"
"446";"dep.rosanavalle@camara.leg.br";"204525";"56";"ROSANA VALLE";"PSB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204525";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/204525.jpg"
"447";"dep.rosangelagomes@camara.leg.br";"178945";"56";"ROSANGELA GOMES";"REPUBLICANOS";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/178945.jpg"
"448";"dep.rosemodesto@camara.leg.br";"204357";"56";"ROSE MODESTO";"PSDB";"MS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204357";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/204357.jpg"
"449";"dep.rubensbueno@camara.leg.br";"73466";"56";"RUBENS BUENO";"CIDADANIA";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/73466";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"https://www.camara.leg.br/internet/deputado/bandep/73466.jpg"
"450";"dep.rubensotoni@camara.leg.br";"74371";"56";"RUBENS OTONI";"PT";"GO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74371";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74371.jpg"
"451";"dep.ruifalcao@camara.leg.br";"73604";"56";"RUI FALCÃO";"PT";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/73604";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/73604.jpg"
"452";"dep.ruycarneiro@camara.leg.br";"160635";"56";"RUY CARNEIRO";"PSDB";"PB";"https://dadosabertos.camara.leg.br/api/v2/deputados/160635";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/160635.jpg"
"453";"dep.samiabomfim@camara.leg.br";"204535";"56";"SÂMIA BOMFIM";"PSOL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204535";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"https://www.camara.leg.br/internet/deputado/bandep/204535.jpg"
"454";"dep.samuelmoreira@camara.leg.br";"178990";"56";"SAMUEL MOREIRA";"PSDB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178990";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/178990.jpg"
"455";"dep.sanderson@camara.leg.br";"204416";"56";"SANDERSON";"PSL";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204416";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204416.jpg"
"456";"dep.santini@camara.leg.br";"90842";"56";"SANTINI";"PTB";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/90842";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/90842.jpg"
"457";"dep.sargentofahur@camara.leg.br";"204387";"56";"SARGENTO FAHUR";"PSD";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/204387";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/204387.jpg"
"458";"dep.schiavinato@camara.leg.br";"204399";"56";"SCHIAVINATO";"PP";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/204399";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/204399.jpg"
"459";"dep.sebastiaooliveira@camara.leg.br";"178921";"56";"SEBASTIÃO OLIVEIRA";"PL";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/178921";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/178921.jpg"
"460";"dep.sergiobrito@camara.leg.br";"73808";"56";"SÉRGIO BRITO";"PSD";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/73808";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/73808.jpg"
"461";"dep.sergiosouza@camara.leg.br";"178933";"56";"SERGIO SOUZA";"MDB";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/178933";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/178933.jpg"
"462";"dep.sergiotoledo@camara.leg.br";"204438";"56";"SERGIO TOLEDO";"PL";"AL";"https://dadosabertos.camara.leg.br/api/v2/deputados/204438";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/204438.jpg"
"463";"dep.sergiovidigal@camara.leg.br";"178874";"56";"SERGIO VIDIGAL";"PDT";"ES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178874";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/178874.jpg"
"464";"dep.severinopessoa@camara.leg.br";"204437";"56";"SEVERINO PESSOA";"REPUBLICANOS";"AL";"https://dadosabertos.camara.leg.br/api/v2/deputados/204437";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/204437.jpg"
"465";"dep.sheridan@camara.leg.br";"178961";"56";"SHÉRIDAN";"PSDB";"RR";"https://dadosabertos.camara.leg.br/api/v2/deputados/178961";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/178961.jpg"
"466";"dep.sidneyleite@camara.leg.br";"204557";"56";"SIDNEY LEITE";"PSD";"AM";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/204557.jpg"
"467";"dep.silascamara@camara.leg.br";"74356";"56";"SILAS CÂMARA";"REPUBLICANOS";"AM";"https://dadosabertos.camara.leg.br/api/v2/deputados/74356";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/74356.jpg"
"468";"dep.silviacristina@camara.leg.br";"204360";"56";"SILVIA CRISTINA";"PDT";"RO";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/204360.jpg"
"469";"dep.silviocostafilho@camara.leg.br";"204425";"56";"SILVIO COSTA FILHO";"REPUBLICANOS";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/204425";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/204425.jpg"
"470";"dep.sorayasantos@camara.leg.br";"178946";"56";"SORAYA SANTOS";"PL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/178946";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/178946.jpg"
"471";"dep.sostenescavalcante@camara.leg.br";"178947";"56";"SÓSTENES CAVALCANTE";"DEM";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/178947.jpg"
"472";"dep.stefanoaguiar@camara.leg.br";"92776";"56";"STEFANO AGUIAR";"PSD";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/92776";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/92776.jpg"
"473";"dep.subtenentegonzaga@camara.leg.br";"177282";"56";"SUBTENENTE GONZAGA";"PDT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/177282";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/177282.jpg"
"474";"dep.tabataamaral@camara.leg.br";"204534";"56";"TABATA AMARAL";"PDT";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204534";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/204534.jpg"
"475";"dep.tadeualencar@camara.leg.br";"178922";"56";"TADEU ALENCAR";"PSB";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/178922";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/178922.jpg"
"476";"dep.taliriapetrone@camara.leg.br";"204464";"56";"TALÍRIA PETRONE";"PSOL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204464";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"https://www.camara.leg.br/internet/deputado/bandep/204464.jpg"
"477";"dep.tedconti@camara.leg.br";"206231";"56";"TED CONTI";"PSB";"ES";"https://dadosabertos.camara.leg.br/api/v2/deputados/206231";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/206231.jpg"
"478";"dep.terezanelma@camara.leg.br";"204466";"56";"TEREZA NELMA";"PSDB";"AL";"https://dadosabertos.camara.leg.br/api/v2/deputados/204466";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/204466.jpg"
"479";"dep.tiagodimas@camara.leg.br";"143084";"56";"TIAGO DIMAS";"SOLIDARIEDADE";"TO";"https://dadosabertos.camara.leg.br/api/v2/deputados/143084";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"https://www.camara.leg.br/internet/deputado/bandep/143084.jpg"
